-0.60000002,-0.90000004,-1.20000005,-1.50000000,-1.79999995,-2.09999990,-2.39999986,-2.69999981,-2.99999976,-3.29418850,-3.59418845,-3.89418840,-4.19418859,-4.24493313,-4.39534092,-4.69534111,-4.99534130,-5.29534149,-5.59534168,-5.89534187,-6.19534206,-6.49534225,-6.79534245,-7.09534264,-7.39534283,-7.69534302,-7.99534321,-8.29534340,-8.59534359,-8.88382244,-9.18382263,-9.48382282,-9.78382301,-10.08382320,-10.27574444,-10.57574463,-10.73156834,-11.03156853,-11.33156872,-11.63156891,-11.93156910,-12.23156929,-12.53156948,-12.83156967,-13.13156986,-13.43157005,-13.73157024,-14.03157043,-14.33157063,-14.63157082,-14.93157101,-15.23157120,-15.53157139,-15.83157158,-16.13157082,-16.43157005,-16.73156929,-17.03156853,-17.33156776,-17.63156700,-17.93156624,-18.23156548,-18.53156471
-0.66589409,-0.41916591,-0.71916592,-1.01916587,-1.31916583,-1.61916578,-1.91916573,-2.21916580,-2.51916575,-2.75003147,-3.03936648,-3.33936644,-3.63936639,-3.93936634,-4.16487169,-4.14865303,-4.44865322,-4.74865341,-5.04865360,-5.34865379,-5.64865398,-5.94865417,-6.24865437,-6.54865456,-6.84865475,-7.14865494,-7.44865513,-7.74865532,-8.04865551,-8.34865570,-8.64865589,-8.94865608,-9.24865627,-9.54865646,-9.84865665,-10.14865685,-10.44865704,-10.56764030,-10.86764050,-11.16764069,-11.46764088,-11.76764107,-12.06764126,-12.36764145,-12.66764164,-12.96764183,-13.26764202,-13.56764221,-13.86764240,-14.16764259,-14.46764278,-14.76764297,-15.06764317,-15.36764336,-15.66764355,-15.96764374,-16.26764297,-16.56764221,-16.86764145,-17.16764069,-17.46763992,-17.76763916,-18.06763840
-0.61395919,-0.68078220,-0.53820032,-0.83820033,-1.13820028,-1.43820024,-1.73820019,-1.89269412,-2.14671659,-2.44671655,-2.74671650,-3.04671645,-3.30639744,-3.60639739,-3.90639734,-4.20639753,-4.02472162,-4.29822636,-4.59822655,-4.89822674,-5.19822693,-5.49822712,-5.79822731,-6.09822750,-6.39822769,-6.69822788,-6.99822807,-7.29822826,-7.59822845,-7.89822865,-8.19822884,-8.49822903,-8.79822922,-9.09822941,-9.39822960,-9.69822979,-9.99822998,-10.29823017,-10.45632076,-10.75632095,-11.05632114,-11.35632133,-11.65632153,-11.95632172,-12.25632191,-12.55632210,-12.85632229,-13.15632248,-13.45632267,-13.75632286,-14.05632305,-14.35632324,-14.65632343,-14.95632362,-15.21132851,-15.51132870,-15.81132889,-16.11132812,-16.41132736,-16.71132660,-17.01132584,-17.31132507,-17.61132431
-0.91395921,-0.98078221,-0.72282386,-0.41732949,-0.68160170,-0.98160172,-1.28160167,-1.58160162,-1.88160157,-2.18160152,-2.48160148,-2.78160143,-3.08160138,-3.38160133,-3.68160129,-3.98160124,-4.28160143,-4.54278898,-4.19288731,-4.49288750,-4.71746063,-5.01746082,-5.31746101,-5.61746120,-5.91746140,-6.21746159,-6.51746178,-6.80724096,-7.10724115,-7.40724134,-7.70724154,-7.92754936,-8.22754955,-8.52754974,-8.82754993,-9.12755013,-9.42755032,-9.72755051,-10.02755070,-10.32755089,-10.62755108,-10.92755127,-11.22755146,-11.52755165,-11.82755184,-12.12755203,-12.39421463,-12.69421482,-12.99421501,-13.19180775,-13.49180794,-13.79180813,-14.09180832,-14.39180851,-14.69180870,-14.99180889,-15.29180908,-15.59180927,-15.89180946,-16.19180870,-16.49180794,-16.77291489,-17.07291412
-1.21395922,-1.28078222,-1.02282381,-0.71732950,-0.98160172,-0.80628657,-1.10628653,-1.40628648,-1.70628643,-2.00628638,-2.30628633,-2.60628629,-2.90628624,-3.20628619,-3.50628614,-3.80628610,-4.10628605,-4.40628624,-4.49288750,-4.21713018,-4.51713037,-4.81713057,-5.05518723,-5.35518742,-5.65518761,-5.95518780,-6.25518799,-6.55518818,-6.81156063,-7.11156082,-7.41156101,-7.71156120,-7.81050253,-8.11050224,-8.31641483,-8.61641502,-8.91641521,-9.21641541,-9.51641560,-9.81641579,-10.11641598,-10.41641617,-10.71641636,-10.99447441,-11.29447460,-11.59447479,-11.89447498,-12.19447517,-12.49447536,-12.79447556,-13.09447575,-13.39447594,-13.69447613,-13.99447632,-14.29447651,-14.59447670,-14.89447689,-15.19447708,-15.49447727,-15.79447746,-16.09447670,-16.39447594,-16.69447517
-1.51395917,-1.25986195,-1.32282376,-1.01732945,-1.28160167,-1.10628653,-1.40628648,-1.70628643,-2.00628638,-1.47924876,-1.77924871,-2.07924867,-2.37924862,-2.67924857,-2.97924852,-3.27924848,-3.57924843,-3.87924838,-4.17924833,-4.47924852,-4.77924871,-5.07924891,-5.35518742,-4.99584341,-5.29584360,-5.59584379,-5.89584398,-6.19584417,-6.49584436,-6.78369331,-7.08369350,-7.38369370,-7.68369389,-7.73843765,-8.03843784,-8.33843803,-8.63843822,-8.93843842,-9.23843861,-9.53843880,-9.83843899,-10.13843918,-10.43843937,-10.73843956,-11.03843975,-11.33843994,-11.63844013,-11.93844032,-12.23844051,-12.53844070,-12.83844090,-13.13844109,-13.43844128,-13.73844147,-14.03844166,-14.33844185,-14.63844204,-14.93844223,-15.12765789,-15.42765808,-15.72765827,-16.02765846,-16.32765770
-1.81395912,-1.55986190,-1.62282372,-1.31732941,-1.58160162,-1.40628648,-1.70628643,-2.00628638,-2.30628633,-1.77924871,-1.72356665,-2.02356672,-2.32356668,-2.35133743,-2.53525925,-2.83525920,-3.13525915,-3.43525910,-3.73525906,-4.03525925,-4.33525944,-4.63525963,-4.93525982,-5.23526001,-5.53526020,-5.83526039,-6.13526058,-6.43526077,-6.73526096,-6.69615269,-6.99615288,-7.29615307,-7.59615326,-7.60906744,-7.90906763,-8.20906734,-8.50906754,-8.80906773,-9.10906792,-9.40906811,-9.70906830,-10.00906849,-10.30906868,-10.52085495,-10.82085514,-11.12085533,-11.42085552,-11.72085571,-12.02085590,-12.32085609,-12.62085629,-12.92085648,-13.22085667,-13.52085686,-13.82085705,-14.12085724,-14.42085743,-14.72085762,-15.02085781,-15.32085800,-15.62085819,-15.92085838,-16.22085762
-2.11395907,-1.85986185,-1.92282367,-1.61732936,-1.88160157,-1.70628643,-2.00628638,-2.30628633,-2.60628629,-2.07924867,-1.70136452,-1.86609197,-2.16609192,-2.12522602,-2.10670590,-2.40670586,-2.70670581,-3.00670576,-3.30670571,-3.60670567,-3.90670562,-4.20670557,-4.50670576,-4.80670595,-5.10670614,-5.40670633,-5.70670652,-6.00670671,-6.30670691,-6.59407187,-6.86855793,-7.16855812,-7.46855831,-7.55227137,-7.85227156,-8.15227127,-8.45227146,-8.73766422,-9.03766441,-9.33766460,-9.63766479,-9.93766499,-10.23766518,-10.53766537,-10.83766556,-11.13766575,-11.43766594,-11.73766613,-12.03766632,-12.33766651,-12.63766670,-12.93766689,-13.23766708,-13.53766727,-13.83766747,-14.13766766,-14.43766785,-14.73766804,-14.68835831,-14.98835850,-15.28835869,-15.58835888,-15.88835907
-2.41395903,-2.15986180,-2.22282362,-1.91732931,-1.65647531,-1.62915719,-1.92915714,-2.22915721,-2.52915716,-2.37924862,-2.00136447,-2.16609192,-2.46609187,-2.42522597,-2.40670586,-2.70670581,-3.00670576,-3.30670571,-3.60670567,-3.02465677,-3.32465672,-3.62465668,-3.92465663,-4.22465658,-4.52465677,-4.82465696,-5.12465715,-5.42465734,-5.71894312,-6.01894331,-6.31894350,-6.61894369,-6.91894388,-7.21894407,-7.49864626,-7.64040089,-7.94040108,-8.24040127,-8.54040146,-8.84040165,-9.14040184,-9.44040203,-9.72747040,-10.02747059,-10.32747078,-10.62747097,-10.92747116,-11.18092823,-11.48092842,-11.78092861,-12.08092880,-12.38092899,-12.68092918,-12.98092937,-13.28092957,-13.58092976,-13.88092995,-14.18093014,-14.48093033,-14.40170670,-14.70170689,-15.00170708,-15.30170727
-2.71395898,-2.45986176,-2.52282357,-2.21732926,-1.95647526,-1.92915714,-2.22915721,-2.52915716,-2.82915711,-2.51024985,-2.30136442,-2.15212822,-2.45212817,-2.36392403,-2.28555870,-2.46103716,-2.76103711,-3.06103706,-3.36103702,-3.32465672,-3.62465668,-3.92465663,-4.22465658,-3.94032121,-4.24032116,-4.54032135,-4.84032154,-5.14032173,-5.44032192,-5.49678516,-5.79678535,-6.09678555,-6.39678574,-6.69678593,-6.99678612,-7.29678631,-7.59678650,-7.89678669,-8.19678688,-8.49678707,-8.79678726,-9.09678745,-9.39678764,-9.69678783,-9.99678802,-10.29678822,-10.59678841,-10.89678860,-11.19678879,-11.49678898,-11.79678917,-12.09678936,-12.39678955,-12.69678974,-12.99678993,-13.29679012,-13.59679031,-13.89679050,-14.18896198,-14.48896217,-14.78896236,-15.08896255,-15.38896275
