sample_index,test_ordinal,score,score_per_window,path_steps,traceback_steps,warp_steps,line1_path_windows,line2_path_windows,line1_span_windows,line2_span_windows,line1_path_fraction,line2_path_fraction,line1_matched_fraction,line2_matched_fraction,line1_path_start,line1_path_end,line2_path_start,line2_path_end,line1_window_iou,line1_window_precision,line1_window_recall,line1_window_f1,line1_window_start_error,line1_window_end_error,line1_window_center_error,line1_window_length_error,line1_window_pred_length,line1_window_gt_length,line1_pixel_iou,line1_pixel_precision,line1_pixel_recall,line1_pixel_f1,line1_pixel_start_error,line1_pixel_end_error,line1_pixel_center_error,line1_pixel_length_error,line1_pixel_pred_length,line1_pixel_gt_length,line1_gt_window_start,line1_gt_window_end,line1_pred_pixel_start,line1_pred_pixel_end,line1_gt_pixel_start,line1_gt_pixel_end,line2_window_iou,line2_window_precision,line2_window_recall,line2_window_f1,line2_window_start_error,line2_window_end_error,line2_window_center_error,line2_window_length_error,line2_window_pred_length,line2_window_gt_length,line2_pixel_iou,line2_pixel_precision,line2_pixel_recall,line2_pixel_f1,line2_pixel_start_error,line2_pixel_end_error,line2_pixel_center_error,line2_pixel_length_error,line2_pixel_pred_length,line2_pixel_gt_length,line2_gt_window_start,line2_gt_window_end,line2_pred_pixel_start,line2_pred_pixel_end,line2_gt_pixel_start,line2_gt_pixel_end,pair_mean_window_iou,pair_min_window_iou,pair_mean_window_f1,pair_mean_pixel_iou,pair_min_pixel_iou,mean_boundary_error_px,max_boundary_error_px,all_boundaries_within_one_stride,random_oracle_length_iou,full_line_baseline_iou,retrieval_rank,retrieval_top1,best_negative_score,best_negative_margin
4028,1,14.50798225402832,0.23028543260362414,31,34,3,31,31,31,34,0.49206349206349204,0.49206349206349204,0.49206349206349204,0.5396825396825397,0,30,26,59,0.967741935483871,0.967741935483871,1.0,0.9836065573770492,0.0,1.0,0.5,1.0,31.0,30.0,0.9645287298387096,0.9645287298387096,1.0,0.9819441326448799,9.873015873015902,8.0,0.9365079365079509,17.873015873015902,503.8730158730159,486.0,0,29,520.1269841269841,1024.0,530,1016,0.9705882352941176,0.9705882352941176,1.0,0.9850746268656716,0.0,1.0,0.5,1.0,34.0,33.0,0.9680893841911763,0.9680893841911763,1.0,0.9837859926154026,13.23809523809524,4.39682539682542,4.420634920634939,17.634920634920718,552.6349206349207,535.0,26,58,48.76190476190476,601.3968253968254,62,597,0.9691650853889944,0.967741935483871,0.9843405921213604,0.966309057014943,0.9645287298387096,8.87698412698414,13.23809523809524,True,0.4321657310088107,0.5,1,True,6.763043403625488,7.744938850402832
58,2,14.024767875671387,0.22261536310589503,45,65,20,45,45,63,47,0.7142857142857143,0.7142857142857143,1.0,0.746031746031746,0,62,0,46,0.5079365079365079,0.5079365079365079,1.0,0.6736842105263158,1.0,30.0,14.5,31.0,63.0,32.0,0.515625,0.515625,1.0,0.6804123711340206,487.0,9.0,239.0,496.0,1024.0,528.0,1,32,0.0,1024.0,487,1015,0.6595744680851063,0.6595744680851063,1.0,0.7948717948717948,0.0,16.0,8.0,16.0,47.0,31.0,0.6571226728723404,0.6571226728723404,1.0,0.7930887478997919,253.93650793650795,8.0,122.96825396825398,261.93650793650795,763.936507936508,502.0,0,30,260.06349206349205,1024.0,514,1016,0.5837554880108071,0.5079365079365079,0.7342780026990553,0.5863738364361701,0.515625,189.484126984127,487.0,False,0.400135507354616,0.5,1,True,7.0340962409973145,6.990671634674072
6861,3,16.9010009765625,0.2682698567708333,35,39,4,35,35,36,38,0.5555555555555556,0.5555555555555556,0.5714285714285714,0.6031746031746031,18,53,0,37,0.9722222222222222,0.9722222222222222,1.0,0.9859154929577464,0.0,1.0,0.5,1.0,36.0,35.0,0.979248046875,0.979248046875,1.0,0.9895152337486123,8.714285714285722,3.428571428571445,2.6428571428571104,12.14285714285711,585.1428571428571,573.0,18,52,146.28571428571428,731.4285714285714,155,728,0.9473684210526315,0.9473684210526315,1.0,0.972972972972973,1.0,1.0,0.0,2.0,38.0,36.0,0.9698036595394736,0.9698036595394736,1.0,0.9846703805659565,8.650793650793673,10.0,0.6746031746031349,18.65079365079373,617.6507936507937,599.0,1,36,406.3492063492063,1024.0,415,1014,0.9597953216374269,0.9473684210526315,0.9794442329653597,0.9745258532072367,0.9698036595394736,7.69841269841271,10.0,True,0.6061028423928203,0.5634920634920635,1,True,2.5489280223846436,14.352072954177856
7975,4,12.209918022155762,0.19380822257390098,27,32,5,27,27,29,30,0.42857142857142855,0.42857142857142855,0.4603174603174603,0.47619047619047616,28,56,32,61,0.9655172413793104,0.9655172413793104,1.0,0.9824561403508771,1.0,0.0,0.5,1.0,29.0,28.0,0.9593782176902381,0.97265625,0.9859703020993343,0.9792680239358545,6.523809523809518,12.888888888888914,9.706349206349216,6.365079365079396,471.3650793650794,465.0,29,56,97.52380952380952,568.8888888888889,91,556,0.9666666666666667,0.9666666666666667,1.0,0.983050847457627,1.0,0.0,0.5,1.0,30.0,29.0,0.9492253905122366,0.9633463541666667,0.9847925193837144,0.9739513912886081,7.253968253968253,17.873015873015845,12.563492063492049,10.619047619047592,487.6190476190476,477.0,33,61,16.253968253968253,503.87301587301585,9,486,0.9660919540229885,0.9655172413793104,0.9827534939042522,0.9543018041012374,0.9492253905122366,11.134920634920633,17.873015873015845,False,0.39629441565972623,0.45238095238095233,1,True,9.138132095336914,3.0717859268188477
3524,5,16.387287139892578,0.2601156688871838,33,37,4,33,33,35,35,0.5238095238095238,0.5238095238095238,0.5555555555555556,0.5555555555555556,0,34,14,48,0.9714285714285714,0.9714285714285714,1.0,0.9855072463768115,0.0,1.0,0.5,1.0,35.0,34.0,0.9615234374999999,0.9615234374999999,1.0,0.9803843473065816,13.888888888888914,8.0,2.944444444444457,21.888888888888914,568.8888888888889,547.0,0,33,455.1111111111111,1024.0,469,1016,0.9714285714285714,0.9714285714285714,1.0,0.9855072463768115,0.0,1.0,0.5,1.0,35.0,34.0,0.9684456564082586,0.97109375,0.9971921379863619,0.9839699188600831,16.444444444444457,1.555555555555543,9.0,14.888888888888914,568.8888888888889,554.0,14,47,227.55555555555554,796.4444444444445,244,798,0.9714285714285714,0.9714285714285714,0.9855072463768115,0.9649845469541293,0.9615234374999999,9.972222222222229,16.444444444444457,False,0.5429328766694234,0.5396825396825397,1,True,2.6990113258361816,13.688275814056396
3305,6,17.293075561523438,0.2744932628813244,44,64,20,44,44,62,46,0.6984126984126984,0.6984126984126984,0.9841269841269841,0.7301587301587301,0,61,0,45,0.5,0.5,1.0,0.6666666666666666,1.0,30.0,14.5,31.0,62.0,31.0,0.5011183215725806,0.5011183215725806,1.0,0.6676599897170079,493.74603174603175,9.0,242.3730158730159,502.7460317460318,1007.7460317460318,505.0,1,31,16.253968253968253,1024.0,510,1015,0.6521739130434783,0.6521739130434783,1.0,0.7894736842105263,1.0,15.0,7.0,16.0,46.0,30.0,0.667395550271739,0.667395550271739,1.0,0.8005245667867738,239.6825396825397,9.0,115.34126984126988,248.68253968253975,747.6825396825398,499.0,1,30,276.3174603174603,1024.0,516,1015,0.5760869565217391,0.5,0.7280701754385965,0.5842569359221599,0.5011183215725806,187.85714285714286,493.74603174603175,False,0.3814062872094467,0.4841269841269841,1,True,2.70924711227417,14.583828449249268
7024,7,13.545172691345215,0.21500274113246373,27,29,2,27,27,28,28,0.42857142857142855,0.42857142857142855,0.4444444444444444,0.4444444444444444,32,59,0,27,0.9642857142857143,0.9642857142857143,1.0,0.9818181818181818,1.0,0.0,0.5,1.0,28.0,27.0,0.9744777158774374,0.9761090959821429,0.9982878544676298,0.9870739062196907,0.7619047619047592,10.873015873015845,5.817460317460302,10.111111111111086,455.1111111111111,445.0,33,59,48.76190476190476,503.87301587301585,48,493,0.9642857142857143,0.9642857142857143,1.0,0.9818181818181818,0.0,1.0,0.5,1.0,28.0,27.0,0.960205078125,0.960205078125,1.0,0.9796985926018185,10.111111111111086,8.0,1.055555555555543,18.111111111111086,455.1111111111111,437.0,0,26,568.8888888888889,1024.0,579,1016,0.9642857142857143,0.9642857142857143,0.9818181818181818,0.9673413970012187,0.960205078125,7.4365079365079225,10.873015873015845,True,0.3211896198753353,0.42857142857142855,1,True,7.847098350524902,5.6980743408203125
2422,8,12.768217086791992,0.2026701124887618,28,29,1,28,28,28,29,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4603174603174603,0,27,16,44,0.9285714285714286,0.9285714285714286,1.0,0.962962962962963,1.0,1.0,0.0,2.0,28.0,26.0,0.951416015625,0.951416015625,1.0,0.9751032153133993,13.111111111111086,9.0,2.055555555555543,22.111111111111086,455.1111111111111,433.0,1,26,568.8888888888889,1024.0,582,1015,0.9655172413793104,0.9655172413793104,1.0,0.9824561403508771,0.0,1.0,0.5,1.0,29.0,28.0,0.9525525323275862,0.9525525323275862,1.0,0.9756997740717106,16.428571428571445,5.936507936507951,5.246031746031804,22.365079365079396,471.3650793650794,449.0,16,43,292.57142857142856,763.936507936508,309,758,0.9470443349753694,0.9285714285714286,0.9727095516569201,0.9519842739762931,0.951416015625,11.11904761904762,16.428571428571445,False,0.4239230028760692,0.42857142857142855,1,True,3.507302761077881,9.260914325714111
5780,9,12.339803695678711,0.1958698999314081,27,31,4,27,27,30,28,0.42857142857142855,0.42857142857142855,0.47619047619047616,0.4444444444444444,32,61,1,28,0.9,0.9,1.0,0.9473684210526316,0.0,3.0,1.5,3.0,30.0,27.0,0.9050665466469491,0.9164388020833333,0.9864746487263043,0.9501679069845931,40.74603174603175,6.126984126984155,23.43650793650795,34.61904761904759,487.6190476190476,453.0,32,58,16.253968253968253,503.87301587301585,57,510,0.9642857142857143,0.9642857142857143,1.0,0.9818181818181818,0.0,1.0,0.5,1.0,28.0,27.0,0.944229440221147,0.9530552455357142,0.9902877437124011,0.9713148260050474,21.365079365079396,4.25396825396831,12.809523809523853,17.111111111111086,455.1111111111111,438.0,1,27,552.6349206349206,1007.7460317460317,574,1012,0.9321428571428572,0.9,0.9645933014354067,0.924647993434048,0.9050665466469491,18.123015873015902,40.74603174603175,False,0.3424000078310032,0.42857142857142855,1,True,2.5532631874084473,9.786540508270264
7033,10,14.083824157714844,0.22355276440817212,32,36,4,32,32,33,35,0.5079365079365079,0.5079365079365079,0.5238095238095238,0.5555555555555556,15,47,0,34,0.9696969696969697,0.9696969696969697,1.0,0.9846153846153847,0.0,1.0,0.5,1.0,33.0,32.0,0.9675958806818183,0.9675958806818183,1.0,0.9835311104092407,13.190476190476204,4.190476190476147,4.5,17.380952380952294,536.3809523809523,519.0,15,46,243.8095238095238,780.1904761904761,257,776,0.9428571428571428,0.9428571428571428,1.0,0.9705882352941176,1.0,1.0,0.0,2.0,35.0,33.0,0.9527343749999999,0.9527343749999999,1.0,0.9757951590318064,17.888888888888914,9.0,4.444444444444457,26.888888888888914,568.8888888888889,542.0,1,33,455.1111111111111,1024.0,473,1015,0.9562770562770563,0.9428571428571428,0.9776018099547512,0.9601651278409091,0.9527343749999999,11.067460317460316,17.888888888888914,False,0.5217549874643983,0.5158730158730158,1,True,3.1887423992156982,10.895081758499146
