index,manifest_position,pair_id,label_type,text_score,split,status,score,path_steps,traceback_steps,warp_steps,dp_max_row,dp_max_col,dp_max_is_terminal,mean_path_cosine,line1_path_windows,line2_path_windows,line1_span_windows,line2_span_windows,line1_path_fraction,line2_path_fraction,line1_matched_fraction,line2_matched_fraction,line1_windows,line2_windows,line1_path_start,line1_path_end,line2_path_start,line2_path_end,line1_pred_start_px,line1_pred_end_px,line1_gt_start_px,line1_gt_end_px,line1_region_iou,line1_start_error_px,line1_end_error_px,line2_pred_start_px,line2_pred_end_px,line2_gt_start_px,line2_gt_end_px,line2_region_iou,line2_start_error_px,line2_end_error_px,mean_region_iou,feature,score_mode,score_clip,threshold,gap,heatmap_source,dataset_type,binarized,binarization,flipped,image1,image2,binarized_image1,binarized_image2,output,error,real_box_evaluated,real_box_status,real_box_match_rule,real_box_min_coverage,real_box_coordinate_space,shared_subword_matches,pair_box_tp,pair_box_fp,pair_box_fn,pair_box_tn,pair_box_precision,pair_box_recall,pair_box_f1,pair_box_specificity,pair_box_accuracy,mean_box_interval_iou,mean_box_pixel_iou,line1_box_annotation_path,line1_box_annotation_sheet,line1_box_annotation_status,line1_box_annotation_error,line1_box_count,line1_shared_gt_boxes,line1_predicted_mask_boxes,line1_box_tp,line1_box_fp,line1_box_fn,line1_box_tn,line1_box_precision,line1_box_recall,line1_box_f1,line1_box_specificity,line1_box_accuracy,line1_mean_box_mask_coverage,line1_shared_box_mask_coverage,line1_box_interval_iou,line1_box_pixel_precision,line1_box_pixel_recall,line1_box_pixel_f1,line1_box_pixel_iou,line2_box_annotation_path,line2_box_annotation_sheet,line2_box_annotation_status,line2_box_annotation_error,line2_box_count,line2_shared_gt_boxes,line2_predicted_mask_boxes,line2_box_tp,line2_box_fp,line2_box_fn,line2_box_tn,line2_box_precision,line2_box_recall,line2_box_f1,line2_box_specificity,line2_box_accuracy,line2_mean_box_mask_coverage,line2_shared_box_mask_coverage,line2_box_interval_iou,line2_box_pixel_precision,line2_box_pixel_recall,line2_box_pixel_f1,line2_box_pixel_iou
1,1,pair_000013,high_match,0.7777777777777778,all,ok,1.5199213027954102,9,9,0,97,71,False,0.818880127535926,9,9,9,9,0.072,0.072,0.072,0.072,125,125,88,96,62,70,229.376,303.104,,,,,,442.368,516.096,,,,,,,local,raw,4.0,0.65,-0.3,cosine,real,True,otsu,True,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000013/A/linesImages/line_11.png,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000013/B/linesImages/line_03.png,,,/home/ahmedmas/BGU-Lab/AlignmentProject/Results/Evaluation/Representation_Diagnostics/phase3_raw_probe/raw_t0.65_positive/pair_1.png,,False,disabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,pair_000027,high_match,0.8888888888888888,all,ok,0.8165398836135864,9,9,0,56,58,False,0.740726629892985,9,9,9,9,0.072,0.072,0.072,0.072,125,125,47,55,49,57,565.248,638.976,,,,,,548.864,622.592,,,,,,,local,raw,4.0,0.65,-0.3,cosine,real,True,otsu,True,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000027/A/linesImages/line_01.png,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000027/B/linesImages/line_10.png,,,/home/ahmedmas/BGU-Lab/AlignmentProject/Results/Evaluation/Representation_Diagnostics/phase3_raw_probe/raw_t0.65_positive/pair_2.png,,False,disabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,3,pair_000024,high_match,0.8,all,ok,1.5118045806884766,56,60,4,86,86,False,0.6984250588076455,56,56,60,56,0.448,0.448,0.48,0.448,125,125,26,85,30,85,319.488,811.008,,,,,,319.488,778.24,,,,,,,local,raw,4.0,0.65,-0.3,cosine,real,True,otsu,True,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000024/A/linesImages/line_12.png,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000024/B/linesImages/line_06.png,,,/home/ahmedmas/BGU-Lab/AlignmentProject/Results/Evaluation/Representation_Diagnostics/phase3_raw_probe/raw_t0.65_positive/pair_3.png,,False,disabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,pair_000022,medium_match,0.3,all,ok,1.6065459251403809,21,21,0,93,66,False,0.7265021630695888,21,21,21,21,0.168,0.168,0.168,0.168,125,125,72,92,45,65,262.144,434.176,,,,,,483.328,655.36,,,,,,,local,raw,4.0,0.65,-0.3,cosine,real,True,otsu,True,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000022/A/linesImages/line_12.png,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000022/B/linesImages/line_06.png,,,/home/ahmedmas/BGU-Lab/AlignmentProject/Results/Evaluation/Representation_Diagnostics/phase3_raw_probe/raw_t0.65_positive/pair_4.png,,False,disabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,5,pair_000020,medium_match,0.25,all,ok,1.3849968910217285,17,17,0,57,80,False,0.731470385018517,17,17,17,17,0.136,0.136,0.136,0.136,125,125,40,56,63,79,557.056,696.32,,,,,,368.64,507.904,,,,,,,local,raw,4.0,0.65,-0.3,cosine,real,True,otsu,True,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000020/A/linesImages/line_12.png,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000020/B/linesImages/line_05.png,,,/home/ahmedmas/BGU-Lab/AlignmentProject/Results/Evaluation/Representation_Diagnostics/phase3_raw_probe/raw_t0.65_positive/pair_5.png,,False,disabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6,pair_000017,medium_match,0.2,all,ok,0.9036085605621338,9,9,0,49,96,False,0.7504009273317125,9,9,9,9,0.072,0.072,0.072,0.072,125,125,40,48,87,95,622.592,696.32,,,,,,237.568,311.296,,,,,,,local,raw,4.0,0.65,-0.3,cosine,real,True,otsu,True,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000017/A/linesImages/line_13.png,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000017/B/linesImages/line_04.png,,,/home/ahmedmas/BGU-Lab/AlignmentProject/Results/Evaluation/Representation_Diagnostics/phase3_raw_probe/raw_t0.65_positive/pair_6.png,,False,disabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,7,pair_000064,medium_match,0.16666666666666666,all,ok,0.9768509864807129,12,12,0,91,89,False,0.7314042250315348,12,12,12,12,0.096,0.096,0.096,0.096,125,125,79,90,77,88,278.528,376.832,,,,,,294.912,393.216,,,,,,,local,raw,4.0,0.65,-0.3,cosine,real,True,otsu,True,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000064/A/linesImages/line_06.png,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000064/B/linesImages/line_09.png,,,/home/ahmedmas/BGU-Lab/AlignmentProject/Results/Evaluation/Representation_Diagnostics/phase3_raw_probe/raw_t0.65_positive/pair_7.png,,False,disabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8,pair_000055,medium_match,0.2222222222222222,all,ok,1.5191068649291992,22,22,0,94,98,False,0.7190502841364254,22,22,22,22,0.176,0.176,0.176,0.176,125,125,72,93,76,97,253.952,434.176,,,,,,221.184,401.408,,,,,,,local,raw,4.0,0.65,-0.3,cosine,real,True,otsu,True,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000055/A/linesImages/line_11.png,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000055/B/linesImages/line_13.png,,,/home/ahmedmas/BGU-Lab/AlignmentProject/Results/Evaluation/Representation_Diagnostics/phase3_raw_probe/raw_t0.65_positive/pair_8.png,,False,disabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9,pair_000054,high_match,0.8571428571428571,all,ok,1.1258094310760498,24,25,1,73,71,False,0.7094087066749731,24,24,24,25,0.192,0.192,0.192,0.2,125,125,49,72,46,70,425.984,622.592,,,,,,442.368,647.168,,,,,,,local,raw,4.0,0.65,-0.3,cosine,real,True,otsu,True,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000054/A/linesImages/line_05.png,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000054/B/linesImages/line_14.png,,,/home/ahmedmas/BGU-Lab/AlignmentProject/Results/Evaluation/Representation_Diagnostics/phase3_raw_probe/raw_t0.65_positive/pair_9.png,,False,disabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10,pair_000030,high_match,0.7,all,ok,1.8236297369003296,44,49,5,89,75,False,0.7255370163104751,44,44,45,48,0.352,0.352,0.36,0.384,125,125,44,88,27,74,294.912,663.552,,,,,,409.6,802.816,,,,,,,local,raw,4.0,0.65,-0.3,cosine,real,True,otsu,True,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000030/A/linesImages/line_07.png,/home/ahmedmas/BGU-Lab/AlignmentProject/DataSet/ArabicDataset/DatasetPairs/page_pairs/pair_000030/B/linesImages/line_12.png,,,/home/ahmedmas/BGU-Lab/AlignmentProject/Results/Evaluation/Representation_Diagnostics/phase3_raw_probe/raw_t0.65_positive/pair_10.png,,False,disabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
